prize_year,category,prize,motivation,prize_share,laureate_id,laureate_type,full_name,birth_date,birth_city,birth_longitude,birth_latitude,birth_country,gender,organization_name,organization_city,organization_longitude,organization_latitude,organization_country,death_date,death_city,death_country
1987,Medicine,The Nobel Prize in Physiology or Medicine 1987,"""for his discovery of the genetic principle for generation of antibody diversity""",1-Jan,436,Individual,Susumu Tonegawa,1939-09-06,Nagoya,136.9065571,35.1814506,Japan,Male,Massachusetts Institute of Technology (MIT),"Cambridge, MA",-71.1097335,42.3736158,United States of America,NA,NA,NA
1987,Peace,The Nobel Peace Prize 1987,"""for his work for peace in Central America, efforts which led to the accord signed in Guatemala on August 7 this year""",1-Jan,549,Individual,Oscar Arias Sánchez,1941-09-13,Heredia,-84.1197643,9.9981413,Costa Rica,Male,NA,NA,NA,NA,NA,NA,NA,NA
1987,Physics,The Nobel Prize in Physics 1987,"""for their important break-through in the discovery of superconductivity in ceramic materials""",1-Feb,130,Individual,J. Georg Bednorz,1950-05-16,Neuenkirchen,7.3714554,52.2394623,West Germany (Germany),Male,IBM Zurich Research Laboratory,Rüschlikon,NA,NA,Switzerland,NA,NA,NA
1987,Physics,The Nobel Prize in Physics 1987,"""for their important break-through in the discovery of superconductivity in ceramic materials""",1-Feb,131,Individual,K. Alexander Müller,1927-04-20,Basel,7.5885761,47.5595986,Switzerland,Male,IBM Zurich Research Laboratory,Rüschlikon,NA,NA,Switzerland,NA,NA,NA
1988,Chemistry,The Nobel Prize in Chemistry 1988,"""for the determination of the three-dimensional structure of a photosynthetic reaction centre""",1-Mar,270,Individual,Johann Deisenhofer,1943-09-30,Zusamaltheim,10.6360613,48.5313776,Germany,Male,University of Texas Southwestern Medical Center at Dallas,"Dallas, TX",-96.7969879,32.7766642,United States of America,NA,NA,NA
1988,Chemistry,The Nobel Prize in Chemistry 1988,"""for the determination of the three-dimensional structure of a photosynthetic reaction centre""",1-Mar,270,Individual,Johann Deisenhofer,1943-09-30,Zusamaltheim,10.6360613,48.5313776,Germany,Male,Howard Hughes Medical Institute,NA,NA,NA,NA,NA,NA,NA
1988,Chemistry,The Nobel Prize in Chemistry 1988,"""for the determination of the three-dimensional structure of a photosynthetic reaction centre""",1-Mar,271,Individual,Robert Huber,1937-02-20,Munich,11.5819806,48.1351253,Germany,Male,Max-Planck-Institut für Biochemie,Martinsried,11.451958,48.1089197,Federal Republic of Germany,NA,NA,NA
1988,Chemistry,The Nobel Prize in Chemistry 1988,"""for the determination of the three-dimensional structure of a photosynthetic reaction centre""",1-Mar,272,Individual,Hartmut Michel,1948-07-18,Ludwigsburg,9.1942834,48.8891149,West Germany (Germany),Male,Max-Planck-Institut für Biophysik,Frankfurt-on-the-Main,8.6821267,50.1109221,Federal Republic of Germany,NA,NA,NA
1988,Economics,The Sveriges Riksbank Prize in Economic Sciences 1988,"""for his pioneering contributions to the theory of markets and efficient utilization of resources""",1-Jan,702,Individual,Maurice Allais,1911-05-31,Paris,2.3522219,48.856614,France,Male,_cole Nationale Supérieur des Mines de Paris,Paris,2.3522219,48.856614,France,09/10/2010,Paris,France
1988,Literature,The Nobel Prize in Literature 1988,"""who, through works rich in nuance - now clear-sightedly realistic, now evocatively ambiguous - has formed an Arabian narrative art that applies to all mankind""",1-Jan,665,Individual,Naguib Mahfouz,1911-12-11,Cairo,31.2357116,30.0444196,Egypt,Male,NA,NA,NA,NA,NA,30/08/2006,Cairo,Egypt
1988,Medicine,The Nobel Prize in Physiology or Medicine 1988,"""for their discoveries of important principles for drug treatment""",1-Mar,437,Individual,Sir James W. Black,1924-06-14,Uddingston,-4.079127,55.815735,Scotland,Male,"London University, King's College Hospital Medical School",London,-0.1275862,51.5072178,United Kingdom,21/03/2010,NA,NA
1988,Medicine,The Nobel Prize in Physiology or Medicine 1988,"""for their discoveries of important principles for drug treatment""",1-Mar,438,Individual,Gertrude B. Elion,1918-01-23,"New York, NY",-74.0059728,40.7127753,United States of America,Female,Wellcome Research Laboratories,"Research Triangle Park, NC",-78.8636402,35.8991678,United States of America,21/02/1999,"Chapel Hill, NC",United States of America
1988,Medicine,The Nobel Prize in Physiology or Medicine 1988,"""for their discoveries of important principles for drug treatment""",1-Mar,439,Individual,George H. Hitchings,1905-04-18,"Hoquiam, WA",-123.8839028,46.977043,United States of America,Male,Wellcome Research Laboratories,"Research Triangle Park, NC",-78.8636402,35.8991678,United States of America,27/02/1998,"Chapel Hill, NC",United States of America
1988,Peace,The Nobel Peace Prize 1988,NA,1-Jan,550,Organization,United Nations Peacekeeping Forces,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,Physics,The Nobel Prize in Physics 1988,"""for the neutrino beam method and the demonstration of the doublet structure of the leptons through the discovery of the muon neutrino""",1-Mar,132,Individual,Leon M. Lederman,1922-07-15,"New York, NY",-74.0059728,40.7127753,United States of America,Male,Fermi National Accelerator Laboratory,"Batavia, IL",-88.3125738,41.8500284,United States of America,NA,NA,NA
1988,Physics,The Nobel Prize in Physics 1988,"""for the neutrino beam method and the demonstration of the doublet structure of the leptons through the discovery of the muon neutrino""",1-Mar,133,Individual,Melvin Schwartz,1932-11-02,"New York, NY",-74.0059728,40.7127753,United States of America,Male,"Digital Pathways, Inc.","Mountain View, CA",-122.0838511,37.3860517,United States of America,28/08/2006,"Twin Falls, ID",United States of America
1988,Physics,The Nobel Prize in Physics 1988,"""for the neutrino beam method and the demonstration of the doublet structure of the leptons through the discovery of the muon neutrino""",1-Mar,134,Individual,Jack Steinberger,1921-05-25,Bad Kissingen,10.0755912,50.1986209,Germany,Male,CERN,Geneva,6.1431577,46.2043907,Switzerland,NA,NA,NA
1989,Chemistry,The Nobel Prize in Chemistry 1989,"""for their discovery of catalytic properties of RNA""",1-Feb,273,Individual,Sidney Altman,1939-05-07,Montreal,-73.5673919,45.5018869,Canada,Male,Yale University,"New Haven, CT",-72.9278835,41.308274,United States of America,NA,NA,NA
1989,Chemistry,The Nobel Prize in Chemistry 1989,"""for their discovery of catalytic properties of RNA""",1-Feb,274,Individual,Thomas R. Cech,1947-12-08,"Chicago, IL",-87.6297982,41.8781136,United States of America,Male,University of Colorado,"Boulder, CO",-105.2705456,40.0149856,United States of America,NA,NA,NA
1989,Economics,The Sveriges Riksbank Prize in Economic Sciences 1989,"""for his clarification of the probability theory foundations of econometrics and his analyses of simultaneous economic structures""",1-Jan,703,Individual,Trygve Haavelmo,1911-12-13,Skedsmo,11.0421988,59.9929184,Norway,Male,University of Oslo,Oslo,10.7522454,59.9138688,Norway,26/07/1999,Oslo,Norway
1989,Literature,The Nobel Prize in Literature 1989,"""for a rich and intensive prose, which with restrained compassion forms a challenging vision of man's vulnerability""",1-Jan,666,Individual,Camilo José Cela,1916-05-11,Iria Flavia,-8.6555896,42.7459331,Spain,Male,NA,NA,NA,NA,NA,17/01/2002,Madrid,Spain
1989,Medicine,The Nobel Prize in Physiology or Medicine 1989,"""for their discovery of the cellular origin of retroviral oncogenes""",1-Feb,440,Individual,J. Michael Bishop,1936-02-22,"York, PA",-76.727745,39.9625984,United States of America,Male,University of California School of Medicine,"San Francisco, CA",-122.4194155,37.7749295,United States of America,NA,NA,NA
1989,Medicine,The Nobel Prize in Physiology or Medicine 1989,"""for their discovery of the cellular origin of retroviral oncogenes""",1-Feb,441,Individual,Harold E. Varmus,1939-12-18,"Oceanside, NY",-73.6401296,40.6387141,United States of America,Male,University of California School of Medicine,"San Francisco, CA",-122.4194155,37.7749295,United States of America,NA,NA,NA
1989,Peace,The Nobel Peace Prize 1989,NA,1-Jan,551,Organization,The 14th Dalai Lama (Tenzin Gyatso),1935-07-06,Taktser,101.8655392,36.377869,Tibet (People's Republic of China),Male,NA,NA,NA,NA,NA,NA,NA,NA
1989,Physics,The Nobel Prize in Physics 1989,"""for the invention of the separated oscillatory fields method and its use in the hydrogen maser and other atomic clocks""",1-Feb,135,Individual,Norman F. Ramsey,1915-08-27,"Washington, DC",-77.0368707,38.9071923,United States of America,Male,Harvard University,"Cambridge, MA",-71.1097335,42.3736158,United States of America,04/11/2011,"Wayland, MA",United States of America
1989,Physics,The Nobel Prize in Physics 1989,"""for the development of the ion trap technique""",1-Apr,136,Individual,Hans G. Dehmelt,1922-09-09,Görlitz,14.9688941,51.1524553,Prussia (Germany),Male,University of Washington,"Seattle, WA",-122.3320708,47.6062095,United States of America,NA,NA,NA
1989,Physics,The Nobel Prize in Physics 1989,"""for the development of the ion trap technique""",1-Apr,137,Individual,Wolfgang Paul,1913-08-10,Lorenzkirch,13.243844,51.3560031,Germany,Male,University of Bonn,Bonn,NA,NA,Federal Republic of Germany,07/12/1993,Bonn,Germany
1990,Chemistry,The Nobel Prize in Chemistry 1990,"""for his development of the theory and methodology of organic synthesis""",1-Jan,275,Individual,Elias James Corey,1928-07-12,"Methuen, MA",-71.1908924,42.7262016,United States of America,Male,Harvard University,"Cambridge, MA",-71.1097335,42.3736158,United States of America,NA,NA,NA
1990,Economics,The Sveriges Riksbank Prize in Economic Sciences 1990,"""for their pioneering work in the theory of financial economics""",1-Mar,704,Individual,Harry M. Markowitz,1927-08-24,"Chicago, IL",-87.6297982,41.8781136,United States of America,Male,City University of New York,"New York, NY",-74.0059728,40.7127753,United States of America,NA,NA,NA
1990,Economics,The Sveriges Riksbank Prize in Economic Sciences 1990,"""for their pioneering work in the theory of financial economics""",1-Mar,705,Individual,Merton H. Miller,1923-05-16,"Boston, MA",-71.0588801,42.3600825,United States of America,Male,University of Chicago,"Chicago, IL",-87.6297982,41.8781136,United States of America,03/06/2000,"Chicago, IL",United States of America
1990,Economics,The Sveriges Riksbank Prize in Economic Sciences 1990,"""for their pioneering work in the theory of financial economics""",1-Mar,706,Individual,William F. Sharpe,1934-06-16,"Boston, MA",-71.0588801,42.3600825,United States of America,Male,Stanford University,"Stanford, CA",-122.1660756,37.424106,United States of America,NA,NA,NA
1990,Literature,The Nobel Prize in Literature 1990,"""for impassioned writing with wide horizons, characterized by sensuous intelligence and humanistic integrity""",1-Jan,667,Individual,Octavio Paz,1914-03-31,Mexico City,-99.133208,19.4326077,Mexico,Male,NA,NA,NA,NA,NA,19/04/1998,Mexico City,Mexico
1990,Medicine,The Nobel Prize in Physiology or Medicine 1990,"""for their discoveries concerning organ and cell transplantation in the treatment of human disease""",1-Feb,442,Individual,Joseph E. Murray,1919-04-01,"Milford, MA",-71.5163049,42.1398577,United States of America,Male,Brigham and Women's Hospital,"Boston, MA",-71.0588801,42.3600825,United States of America,26/11/2012,"Boston, MA",United States of America
1990,Medicine,The Nobel Prize in Physiology or Medicine 1990,"""for their discoveries concerning organ and cell transplantation in the treatment of human disease""",1-Feb,443,Individual,E. Donnall Thomas,1920-03-15,"Mart, TX",-96.8336015,31.5423911,United States of America,Male,Fred Hutchinson Cancer Research Center,"Seattle, WA",-122.3320708,47.6062095,United States of America,20/10/2012,"Seattle, WA",United States of America
1990,Peace,The Nobel Peace Prize 1990,"""for his leading role in the peace process which today characterizes important parts of the international community""",1-Jan,552,Individual,Mikhail Sergeyevich Gorbachev,1931-03-02,Privolnoye,41.3115901,45.9222746,Union of Soviet Socialist Republics (Russia),Male,NA,NA,NA,NA,NA,NA,NA,NA
1990,Physics,The Nobel Prize in Physics 1990,"""for their pioneering investigations concerning deep inelastic scattering of electrons on protons and bound neutrons, which have been of essential importance for the development of the quark model in particle physics""",1-Mar,138,Individual,Jerome I. Friedman,1930-03-28,"Chicago, IL",-87.6297982,41.8781136,United States of America,Male,Massachusetts Institute of Technology (MIT),"Cambridge, MA",-71.1097335,42.3736158,United States of America,NA,NA,NA
1990,Physics,The Nobel Prize in Physics 1990,"""for their pioneering investigations concerning deep inelastic scattering of electrons on protons and bound neutrons, which have been of essential importance for the development of the quark model in particle physics""",1-Mar,139,Individual,Henry W. Kendall,1926-12-09,"Boston, MA",-71.0588801,42.3600825,United States of America,Male,Massachusetts Institute of Technology (MIT),"Cambridge, MA",-71.1097335,42.3736158,United States of America,15/02/1999,"Wakulla Springs State Park, FL",United States of America
1990,Physics,The Nobel Prize in Physics 1990,"""for their pioneering investigations concerning deep inelastic scattering of electrons on protons and bound neutrons, which have been of essential importance for the development of the quark model in particle physics""",1-Mar,140,Individual,Richard E. Taylor,1929-11-02,"Medicine Hat, Alberta",-110.7031976,50.0290218,Canada,Male,Stanford University,"Stanford, CA",-122.1660756,37.424106,United States of America,NA,NA,NA
1991,Chemistry,The Nobel Prize in Chemistry 1991,"""for his contributions to the development of the methodology of high resolution nuclear magnetic resonance (NMR) spectroscopy""",1-Jan,276,Individual,Richard R. Ernst,1933-08-14,Winterthur,8.7236889,47.4988196,Switzerland,Male,Eidgenössische Technische Hochschule (Swiss Federal Institute of Technology),Zurich,8.541694,47.3768866,Switzerland,NA,NA,NA
1991,Economics,The Sveriges Riksbank Prize in Economic Sciences 1991,"""for his discovery and clarification of the significance of transaction costs and property rights for the institutional structure and functioning of the economy""",1-Jan,707,Individual,Ronald H. Coase,1910-12-29,Willesden,-0.2369246,51.5476301,United Kingdom,Male,University of Chicago,"Chicago, IL",-87.6297982,41.8781136,United States of America,02/09/2013,"Chicago, IL",United States of America
1991,Literature,The Nobel Prize in Literature 1991,"""who through her magnificent epic writing has - in the words of Alfred Nobel - been of very great benefit to humanity""",1-Jan,668,Individual,Nadine Gordimer,1923-11-20,Springs,28.4630376,-26.2607243,South Africa,Female,NA,NA,NA,NA,NA,13/07/2014,Johannesburg,South Africa
